"","Rod.PR.CCA0","Rod.PR.CCA1","Bipolar.CCA2","Others.CCA3","MG.CCA4","Cone.PR.CCA5","Bipolar.CCA6","Bipolar.CCA7","Bipolar.CCA8","Amacrine.CCA9","Rod.PR.CCA10","Microglia.CCA11","RGC.CCA12"
"SRPRA",0.167568451911955,0.297669227323407,0.149263237320348,0.0778535891995344,0.292072706203142,0.112974596068369,0.276511036519526,0.348144773180361,0.287870339475153,0.31751949376666,0.150546548106369,0.137939797984123,0.195980713378275
"FOXRED1",0.169250204647368,0.262221415487439,0.198336550204099,0.10955198720026,0.174643560236142,0.191265208226248,0.265032716055267,0.276422852641756,0.371827291070275,0.203039972502199,0.403918161313499,0.142343014131735,0.0705840784769393
"TIRAP",0.0322767290027351,0.0592202199964587,0.0442811061998801,0.0285496167568698,0.0270101563164491,0.0320325984571068,0.0525507446460827,0.0322834459663345,0.0465419643856663,0.0377552348757284,0.0169141202458637,0.0449629108184212,0.143001131945382
"RP11-712L6.5",0.00786795765720267,0.00870176034680365,0.0869679579520178,0.00357301345811249,0.00486801591841205,0.00716085276728345,0.0797609469140459,0.111452059774163,0.0304073862463994,0.0298124403353781,0,0,0.0925531717971975
"DCPS",0.110597159180476,0.122623615342895,0.129138345907881,0.0881525193877101,0.0280834255479063,0.0923997057744203,0.0931784544527495,0.0560433589255641,0.0969518352628275,0.0954573125319256,0.0276282004295321,0.155854025477056,0.178085571149859
"ST3GAL4-AS1",0.00323088809115278,0.0132150422362967,0.00344571415182368,0.0265864452555438,0.00639384145191352,0.0342247569862997,0,0.00838909283705697,0.0105542679348675,0.0183437800720593,0,0,0
"ST3GAL4",0.253656037575619,0.190040872839071,0.0372384127825091,0.129009242598285,0.0850281719411971,0.904632311510927,0.0947626857851774,0.195850356313679,0.13540858911076,0.270726539999452,0.185754633676495,0,0.0105176027859026
"KIRREL3",0.00369012454654727,0.000796674616417106,0,0.004249149745136,0.00263653632949322,0.00750615057984336,0.168777647478966,0.00869767911130594,0.815741829342207,0.233462636003311,0,0,0
"RP11-688I9.4",0,0,0,0,0.0145547938482456,0.00425987268092531,0.069863552494299,0.00974332192715113,0.276959007847097,0.0986219209651752,0,0,0
"KIRREL3-AS3",0,0,0,0,0,0,0,0,0.0379381892499575,0.00507056193995643,0,0,0
"RP11-480C22.1",0,0,0,0,0,0,0,0,0,0,0,0.413058153839891,0
"ETS1",0,0,0.0029614238999939,0,0,0,0,0,0,0.00979873400356674,0,0.0515073433423213,0
"FLI1",0.000338014656045074,0.00195314961652741,0,0,0,0,0,0,0,0,0,0.230517542022586,0
"SENCR",0,0,0,0,0,0,0,0,0,0,0,0.036010030687451,0
"KCNJ5",0.00350046664741814,0.014212755099596,0.0110685855316722,0,0.00813410462876358,0.00948778305614775,0,0,0,0.160804539334628,0,0.0700386710225023,0
"C11orf45",0.000263873004467001,0,0,0,0,0,0,0,0,0.0144256846429932,0,0,0
"TP53AIP1",0.00217357715633831,0.00183352730725349,0.00766758014276891,0,0.0198155991091614,0.00324627789891805,0,0.00974332192715113,0.00662600947254314,0.0470181177657353,0,0,0.0583382920881608
"ARHGAP32",0.0596589577207067,0.143935686552442,0.236618072394891,0.423807936137473,1.27150409286879,0.489728634850693,0.266601535339667,0.364061733324366,0.330325151332377,0.738928794589691,0.110412639310268,0,0.0847357093226228
"BARX2",0.0014359105019977,0.00561193334837368,0,0,0,0.00367233785802081,0,0,0.0163514114538367,0,0,0,0
"TMEM45B",0.00224115547278099,0.000813157539515391,0,0,0.00606860558615144,0.00600267459839964,0,0,0,0,0,0,0
"NFRKB",0.0931400291430336,0.143330525690681,0.0605658481404248,0.0778692705044081,0.13162780488158,0.111625315250118,0.0867512775307641,0.0938358351271137,0.0902824038920035,0.250926276551588,0.0891435129912748,0.0862617119094,0
"PRDM10",0.0102878670827545,0.0184221364125151,0.0400365938823667,0.0147115720710184,0.0395507040025312,0.0147657140328529,0.0461356600728176,0.0321311039852058,0.0412371962764059,0.0562696746317924,0.0342019225050132,0,0
"LINC00167",0.0071969451029639,0.0106865217547505,0.00177919987246695,0.00997521420205742,0.00226949582015607,0.00521547479139579,0.00531300506754423,0.00681395716473968,0,0.00882188957817253,0,0.0109092892598047,0
"APLP2",9.64820775248491,2.03082419930233,12.5492565309486,2.39046511334509,3.3079130076961,4.74457928604834,6.90164892963885,8.21573789677324,5.96997273922899,4.19837408348092,3.69559697786121,2.59990595059176,1.29725730126526
"ST14",0.00163011326508421,0,0,0,0,0,0,0,0,0,0,0.0374212945743193,0
"ZBTB44",0.238959174392435,0.501455024042922,0.564941369311022,0.228393813001051,0.212872265055387,0.569964036811005,0.427140564243042,0.718942778206297,0.413396837394603,0.707626195815142,0.907332581770719,0.0845996647556594,0.664322341993744
"RP11-121M22.1",0.00882171300727141,0.0123698265793994,0.0337654836724488,0.0197751460109752,0.00647002115696918,0.0440881420046933,0,0.0210007979222109,0,0.0148441279623496,0,0,0
"ADAMTS8",0,0.00118363085867684,0.00513364415837498,0,0,0,0,0,0,0.00503478026205024,0,0,0
"ADAMTS15",0,0,0,0,0,0,0,0,0,0.0109274331022545,0,0,0
"RP11-890B15.2",0.00277466047173431,0.00773349084366065,0.00368844719323922,0.0110172199147267,0,0.0016677782408642,0.0163875704812085,0,0,0.00691291387615376,0,0,0
"RP11-890B15.3",0.0230443478452404,0.0518346764593301,0.0607536259942067,0.0659346218084021,0.0577486173449677,0.0419734638575353,0.0306987398740855,0.0619448063160565,0.0787355947697126,0.0398056953213408,0.20821600916177,0,0
"SNX19",0.136563891819483,0.430323750390248,0.153245559717566,0.182562997290411,0.198648793811797,0.175331906051649,0.136730692754216,0.155552837576519,0.122627577111623,0.168112482569249,0.213110274598061,0.0702131532242573,0
"AP002856.4",0,0,0,0,0,0,0,0,0,0,0,0,0.259242361526938
"AP002856.7",0,0,0,0,0,0,0.0161198776447716,0,0,0,0,0,0
"NTM",4.37109277413438,11.5673425485105,1.95395998417356,2.08794165568402,0.829900614364026,4.58031919930063,1.36876537398584,2.00909313485902,0.637062571632673,1.79802688107887,14.4143844228009,0.466706860213871,1.0863101236682
"AP003025.2",0.0557674296415763,0.299582054432341,0.037464778180406,0.0207863988658161,0.0235789524091057,0.0883960975104254,0.0420514585350076,0,0.00466049244627384,0.0090479723493965,0.274910651325702,0,0
"OPCML",0.00498712572310819,0.00237516063429183,0.396596660446126,0.0189763763091328,0.0209383368488355,0.00968838299998058,0.677656352176347,0.0698104504246131,0.260995879763167,0.346498191933152,0,0,0
"IGSF9B",0,0.00018225944851207,0.00465526991013766,0.00225105625186978,0.0169442393096993,0,0.0142987601335659,0,0,0.00722654048163447,0,0,0
"RP11-713P17.3",0.155549359322895,0.394229978105505,0.0623575971794937,0.0417044332633075,0.0469293360492626,0.0322343040356861,0.202116548409321,0.0956595988764564,0.0715445146458346,0.120226084079392,0.8849824466785,0.0586651560689505,0.104293653422917
"RP11-713P17.4",0.00659534159715773,0.00665226562277341,0,0,0.00535829584758863,0.00225618380497728,0.00215479578892569,0,0,0,0.0148568542096896,0.0116619027793813,0
"JAM3",0.603796816664384,0.852730890363704,0.0566525630997729,0.356165171102933,0.35550640399732,0.11242153411962,0.299075348902587,0.104998681431224,0.128239574568656,0.12517025050386,0.775573358048902,0.122878812425655,0
"NCAPD3",0.0780362771592886,0.225572094940821,0.196943255314596,0.0559081129497141,0.0808129163079679,0.15821453335297,0.189172565773849,0.156971901198579,0.203603616010224,0.20727552197424,0.242369693589035,0.0356405198427338,0
"VPS26B",0.266098297522321,0.292982610787426,0.298859013221407,0.33966388997794,0.200289803142444,0.206884869903101,0.381369695252264,0.461034070245621,0.34214871088408,0.472432385830828,0.247422707250079,0.17316627410608,0.148702260596611
"THYN1",0.651150551377351,0.632525326628919,0.753396366365049,0.628672629067459,0.782630379568225,0.622531230868374,0.737432817765206,0.775484587514988,0.468136817664893,0.615448223504566,0.330204450845937,0.492370062405484,0.791254236535856
"ACAD8",0.190468836438521,0.350953876734479,0.173946234057272,0.120318195476219,0.277755876799782,0.233498829656257,0.296883726115897,0.225692650586319,0.261341980984877,0.227386723614051,0.311297103852025,0.0762334425599785,0.203393717351858
"GLB1L3",0.0079230625323768,0.00987027959313526,0.0101376139333014,0,0,0,0.0022637176763753,0,0.00636555065832525,0.0106748903821572,0,0,0
"GLB1L2",1.57807055718804,1.38274499367754,0.051810592610482,0.422070014029689,0.14114965920763,0.291881222147313,0.0762326332726871,0.0458449075709243,0.0616254179373098,0.0664311749006218,2.09204925830124,0.102322935520467,0.0212440065346564
"B3GAT1",0.00664961056960198,0.0116337212212263,0.013405421754472,0.208101467719111,0.677578150927498,0.0178200707456809,0.0224624200147487,0.475265096746345,0.0166820803625967,0.264433396926881,0.115728472578793,0.0139751856603415,0.208569697313208
"RP11-469N6.1",0.00256409335966486,0.000401047085815414,0.00583965475961061,0,0,0.00296835349290608,0,0,0,0.00888828843562568,0,0,0
"ZMYND11",0.191732173309973,0.298752933147003,0.436807580416719,0.445834104580625,0.553688062656916,0.390571055777935,0.589397011963621,0.624639691289913,0.569038401393166,0.791900236629062,0.213680508870095,0.283597250258424,0.0846572505911685
"DIP2C",0.0606143163357022,0.112741941470999,0.120497224810645,0.0241011696872968,0.18148285828733,0.113100640100052,0.216274145133751,0.197218521100841,0.207095601719914,0.229178183173451,0.0959830821714529,0.0385131851459975,0.00928207770027243
"RP11-809C18.3",0.00245999555232804,0.00100709721549705,0,0.0214993388689134,0.0245021643149772,0,0,0,0,0,0,0,0
"PRR26",0.000865993969755258,0.00493203991126288,0,0,0.023440455694876,0.00408318291304326,0,0,0.0037263266468128,0.00573548406338398,0,0,0
"LARP4B",0.0662661185175635,0.122437872323593,0.12269576922752,0.0491010817036899,0.201711170492092,0.156196768963882,0.123554511961076,0.121919277966547,0.136061218088221,0.425852144016019,0.1485700020865,0.0582535489332646,0.055240683658701
"RP11-363N22.2",0,0,0.0115936375360735,0,0,0,0,0,0,0,0,0,0
"GTPBP4",0.256840006865419,0.379675429295388,0.513966389898941,0.234935218366397,0.238077028007059,0.346643971064565,0.753417599484332,0.514454725413736,0.565025663083946,0.483645953094916,0.402419076004456,0.163739252604405,0.0885489160987537
"IDI2",0.00320576715202476,0,0,0.0147107931618349,0,0.0194868013111471,0,0.0110518024048137,0.00741360188364797,0.00565965548545129,0,0,0
"IDI2-AS1",0.0528871976791886,0.0614933426443772,0.139696134165975,0.304820011552728,0.310671412872091,0.769243874536847,0.333435568092863,0.286126681760714,0.26214862999106,0.166292176400743,0.0118720854030336,0.0171396348914975,0.430289817328913
"IDI1",0.865168049846093,0.909791380815049,0.978820317424288,1.18426747906886,1.65046930329823,1.06952244653232,2.23345252548779,1.44648782846546,1.44745438334727,3.07951752137813,0.613474313478492,0.67646665373315,5.62315076894703
"WDR37",0.15748093518542,0.397777141289199,0.492503168451391,0.0936687216096862,0.267851535169668,0.225552427600988,0.299588371314083,0.300303834463327,0.395572661799638,0.795348437012944,0.591307601793442,0.081857726207722,0.24913425845188
"ADARB2",0.00492580340903849,0.00376551469686742,0.00812473989223176,0.350059304633883,0.622150314474253,0.0037491686218581,0.0212093387615496,0.07969407196941,0.601755290716994,0.0632406443792963,0,0,0.014999272535282
"RP11-118K6.3",0.0236861273134937,0.030418318953707,0.00926090265781072,0.0240030339834955,0.0365398032755032,0.00593822129886381,0.0141904223043507,0,0.0319225292335329,0.0400607924399781,0,0,0
"PFKP",0.909843892365892,1.13228818563648,0.233913611064523,0.513746474550181,0.705381354152461,0.441482297237941,0.531231629592253,0.273079112670952,0.309273760698684,0.391986087804028,1.10538087390786,0.0725608227696549,0.469550841213476
"PITRM1",0.0967537092300798,0.186235227323684,0.132815071750206,0.0497339273232574,0.109457690400566,0.0989969800963513,0.166564221242929,0.184919861280295,0.0931414445829841,0.173230249131496,0.046978398836325,0.0446022598220484,0.0612350686541061
"PITRM1-AS1",0.0026717037310429,0.00623946353415401,0,0,0.00861489687968435,0,0,0,0,0,0,0,0
"RP11-184A2.3",0.000265271409790213,0,0,0,0,0,0,0,0,0,0,0,0
"KLF6",0.542372399032191,1.30480128374677,0.204234826846455,0.319687451787595,0.414583465076613,0.26523751945749,0.277264750375072,0.252218963392412,0.346173548159153,0.504887934219828,1.31299350369803,2.98935280697149,0.324524580961684
"RP11-464C19.2",0,0.00331775316447297,0,0,0,0.0905346333264379,0,0,0.005814778375537,0,0,0,0
"RP11-464C19.3",0,0,0,0,0,0.0549778102829121,0,0,0,0,0,0,0
"AKR1E2",0.00586647883871859,0.0104739085817214,0.00218300573693908,0,0.00717450182052984,0,0,0.00649187087928496,0.00729292469617676,0,0,0,0
"AKR1C1",0.0147833066288952,0.0403982653234215,0.0369772463363409,0.268990390672752,0.514238470611301,0.00202398011641934,0.0487606386856046,0.0453455474597552,0.00786935609780665,0.0923522586077362,0.0277478717382377,0,0.566317641123731
"AKR1C2",0.00702892779991664,0.00583472646850148,0.00670229917235055,0.362248909895297,0.342106991145446,0.00578909739287999,0.00434252631679511,0.0107679717448421,0,0.133423389325916,0,0,0.603903105182346
"AKR1C3",0.0205402327413362,0.00888554392252823,0.0147017391286168,0.905984859406134,1.82830438887021,0.0546197373883026,0.0569438874554557,0.0666429846421697,0.00546487506202633,0.0610253470235158,0.0169141202458637,0,0.105999576001696
"AKR1C4",0,0,0,0,0,0,0,0,0,0,0,0,0
"NET1",0.0279796866918521,0.0390866240882959,0.314458630494177,0.0295316721050203,0.0220576090773134,0.0231612014579731,0.106165736620334,0.312704200976538,0.149534230857831,0.0433520308550342,0.0762260324046492,0.114523924047734,0
"CALML3-AS1",0,0,0.00754882200632591,0,0,0.00578909739287999,0.0251593815597361,0.0131814826531688,0,0,0,0,0
"CALML3",0.000339459802001923,0.000685204274468713,0,0,0,0,0.104411994120033,0.0107730295051732,0,0.0109518948968551,0,0,0
"ASB13",0.262850176037239,0.231557499842687,0.790618342502694,0.103944782718381,0.10284074831995,0.619466870134104,0.648860513037627,0.6941502390302,0.559641669272939,0.272976774191056,0.0703669311059643,0.15848139916058,0.214318337835331
"FAM208B",0.138423845221303,0.303702317800675,0.374716921852205,0.131904450233216,0.180875485035834,0.314011071271098,0.407126882467943,0.459406923541858,0.467454572239744,0.283610727999385,0.304072261637828,0.0601615050009307,0.133761369716426
"RP11-336A10.2",0.000256937896108991,0.000774142405043693,0,0,0,0,0.00663007747908542,0.00675177504165845,0,0,0,0,0
"GDI2",0.601208634394696,0.615806974719063,0.67614018735211,1.03654838332049,0.798797057664166,0.718232014041155,0.954699229847907,0.767936602540278,0.828062223158766,1.15694239284409,0.488099224698049,1.91935337751503,1.17385646326753
"RP11-318E3.9",0.005166042797368,0.0190343852775158,0.00632496666742566,0.00440406946393466,0.00636358480253149,0.00819828692604892,0.00545172146282771,0.0147388684402736,0.00592630520945933,0.00888828843562568,0.0832491975910239,0,0
"ANKRD16",0.0305629503351958,0.0810861728203161,0.0365419848462831,0,0.0692715649448321,0.0401804972934925,0.0922903921303289,0.0618387121677226,0.070616412458662,0.245697279838813,0.0753260922014434,0,0
"FBXO18",0.119385984156826,0.176357096404872,0.139531128277283,0.137224769924425,0.167060372908177,0.131004534926693,0.200838726456972,0.0781067814400014,0.328452000155553,0.323863795264414,0.177038942188507,0.163475725336678,0.033852919621167
"RP11-536K7.3",0.00166131960144254,0.00244754315716717,0.00555104687192958,0,0,0,0,0,0,0,0,0.383404329749635,0
"IL2RA",0,0,0,0,0,0,0,0,0,0,0,0.0530663307071369,0
"RP11-536K7.5",0,0,0.00905038414742936,0,0,0,0,0,0,0,0,0,0
"RBM17",0.609058310561349,1.05494345171471,0.92862951268909,0.762365836747695,1.02238368619567,0.575433831781752,1.12448263168631,1.08528409355003,1.11227409429279,1.39463693675017,1.15565975085873,0.485362936125768,0.176846410861983
"PFKFB3",0.00762650676132727,0.00529756534981047,0.148237741398474,0.0531079118178997,0.0105197271182786,0.20327348948936,0.0130833171687955,0.169037338247651,0.0417288511938933,0.101472159341367,0,0.649195504901221,0
"RP11-414H17.5",0.00396034209994888,0,0.00320395136914454,0.0015386251061459,0.00555290250213787,0.00327225345042765,0.00890597252329357,0,0,0,0,0,0.172763933729616
"RP11-563J2.2",0,0,0.0073193530362323,0,0,0.00331441465448553,0,0,0,0,0,0.0348907256034018,0
"RP11-563J2.3",0,0,0.024832322941084,0,0,0.0110772404880615,0,0.00579479025177205,0,0.0178460528100395,0,0,0
"PRKCQ",0.00277448015696428,0.00574582246679991,0.018491881144935,0.0063176302316296,0.0155333051180957,0,0,0.0302906804985467,0,0.0231552233552845,0,0,0
"LINC00706",0,0,0,0,0,0,0,0,0,0.0290676585788631,0,0,0
"RP11-799O21.2",0.00030832295621037,0,0,0,0,0,0,0,0,0,0,0,0
"SFMBT2",0.105016857194252,0.268121599534771,0.0493963808368212,0.115177456288795,0.144143849954944,0.178830700111192,0.0709562764497452,0.0423831866894799,0.0146582991682067,0.270442401446115,0.41994030187789,0.142748380005019,0.118522732660124
"ITIH5",0.00389462833952067,0.00694139388796825,0.0148163001274216,0.0674690165835726,0.311593947009424,0.0021509053698428,0.00399332316367034,0.00891748826458544,0.0539075312969805,0.00934932441781757,0,0.00649123456141,0
"KIN",0.266889950389073,0.589871163106648,0.512728034850646,0.253669274724208,0.358277888997001,0.311180321438999,0.453187312444259,0.472326003853506,0.470875322753112,0.659361766953426,0.565089442646828,0.155388532688199,0
"ATP5C1",2.52802823453123,2.04160909315567,3.93701126289864,2.48651334322675,1.91747149182157,2.81014665877161,2.09545374733973,1.95070082919842,2.35098248543999,1.89564115781144,1.60596781426637,1.76200232600722,3.18712655666984
"TAF3",0.294253886371022,0.635772275049818,0.467592197107718,0.235614733625313,0.310256630882648,0.301667728722356,0.406871177719267,0.629489316568392,0.483716819739394,0.636569473603651,0.679127009188359,0.138305422100511,0.0923186333814242
"SFTA1P",0,0,0,0.0215385874563574,0.00636413557305213,0,0,0,0,0,0,0,0
"CELF2",1.00999643257123,1.62940472633841,1.23145523469393,1.01990457952019,1.47494121702101,0.70520718236884,0.974922945685618,0.545818394616937,0.886743908682268,1.77513243356397,0.785701807846398,1.89005582705473,0.0674607425482287
"CELF2-AS2",0,0.00109485854427608,0,0,0.00684994845413788,0,0,0,0,0,0,0,0
"USP6NL",0.0693406056119325,0.120916895583111,0.0559670905673319,0.0911746725344225,0.220949039977754,0.319968059768424,0.0586150453081136,0.0784906050100466,0.0768178496944862,0.0284464859198683,0.0199803393460835,0.0962196505128316,0
"RP11-138I18.2",0,0,0,0,0,0,0,0,0,0,0,0.0363494454027,0
"ECHDC3",0.042159510646958,0.048170106769139,0.0359380833429915,0.119560843802652,0.164944698402872,0.0300875534068431,0.00695187426005988,0.00423716604775795,0.0144281776261299,0,0.188967611631646,0.290335253078446,0
"PROSER2",0,0,0,0,0,0,0,0,0,0.00581139917571114,0,0,0
"PROSER2-AS1",0,0.00183021390724364,0,0,0.0299759714743319,0,0,0,0,0,0,0,0
"UPF2",0.574322176033402,1.22690953581123,0.785800605265206,0.499814748851187,0.88033490353427,0.680550134925076,1.16769548649384,0.987485489483588,0.742318883380318,0.99397477709881,1.0397132424867,0.510125511766893,0.0598157712314631
"DHTKD1",0.100399505400048,0.248694058295642,0.13829973914989,0.122170983786179,0.20749171703887,0.105782402151801,0.143589324908373,0.144009281985982,0.154201832493549,0.29128983909335,0.192018274547924,0.0526695932148716,0
"SEC61A2",0.0721492607416967,0.0978661330024124,0.148014371679109,0.0263854617734794,0.0751344172341752,0.107277063403233,0.155738922905381,0.135195773980125,0.0998972709256046,0.320777925999954,0.0536124037657352,0.0322623899882502,0
"NUDT5",0.405568072351658,0.492532513788403,0.311685982321409,0.501550103810073,0.541921451144988,0.296648998290901,0.334122686764139,0.336486393778851,0.169529098449758,0.378603229365268,0.487971491573982,0.52142286484859,0.388241406199119
"CDC123",0.411284762493187,0.476101170678939,0.442005055726055,0.376695666781481,0.358843781571599,0.34142652648296,0.475734954929988,0.460588881166588,0.385872185926152,0.517339835269324,0.317839927107865,0.420046260900296,0.411879497312844
"RP11-186N15.3",0.00147402764625511,0.0113739521128299,0.00681294509725474,0,0.0172014330119455,0,0.0155546963755672,0.0144888059485242,0,0,0.0201502401908631,0,0
"CAMK1D",1.19751259449394,2.03096462284661,1.02517978382894,0.481848512044225,0.258055424283796,1.80140683628681,1.29256392499447,1.06166265779513,1.38545555527003,0.754146338013547,1.87609208552381,0.324810497383855,0.449619312002047
"CCDC3",0.0145605059473909,0.0581072684465349,0.0197733959101892,0.00827895856125158,0.0137066614975429,0,0.0400767919784811,0.0522914170741094,0.0236185438661488,0.168235647290557,0.0712751629978714,0,0
"OPTN",1.05271135125269,1.05764190820698,0.49923088946124,0.688066251738844,0.40735562039214,0.118735390776532,0.576054116511363,0.582145398298671,0.339980841693903,1.25657962724631,0.920539093150458,0.0648545509584445,3.46616089411016
"PHYH",0.423257373956419,0.379148675109407,0.561903235373891,0.425125859940725,0.510818235378475,0.487287520373732,0.538557652484534,0.513178144071123,0.502112667436281,0.252635661561347,0.401498327211316,0.147901778838115,0.341235501762406
"SEPHS1",0.0865369175415022,0.0794241600519422,0.078432618903879,0.133269282445881,0.0846203836055771,0.0864141296670615,0.091160037016636,0.114132526920165,0.141702379168928,0.19070062329803,0.15195215165229,0.0488266984951497,0
"BEND7",0.0902808978026977,0.179587955730789,0.0650459199206453,0.116269351811252,0.206363984024881,0.0808018831568295,0.0699372982048299,0.184800361259407,0.0233760088672581,0.112747753680103,0.0915482394715189,0.0249587463040185,0
"RP11-214D15.2",0,0.000175217416779437,0,0,0,0,0,0.010968809094459,0,0,0,0,0
"PRPF18",0.273727498118619,0.397345113955137,0.240244982598158,0.283026855506483,0.267556704570348,0.294346314521259,0.253262283701885,0.25229759682408,0.260252469938024,0.230394237692922,0.398942710156751,0.0780753808462414,0.0913932805288958
"RP11-295P9.13",0.00503765486861802,0.0300913149360266,0.0111783775098624,0.0068322700282225,0.0291474861278914,0.0342391282055692,0.0268927486994441,0.0190407775098252,0.0195434059575184,0.0289975836446864,0.0095589683196672,0,0
"FRMD4A",0.00978250937213391,0.00571815531866805,0.613604102285273,0.205532419687331,0.83141234202225,0.0908184277670406,0.605377669221572,0.518155703730438,0.332609769086472,0.652044000742145,0,0.483717281726391,0.014999272535282
"RP11-295P9.12",0.00250089881552155,0.0135227561518986,0.0115557517172422,0,0.00597182615766357,0.0131908688962264,0.0440352816903342,0.00913048559574593,0.0112334811659455,0.0169513734833144,0,0,0
"RP11-142M10.2",0.00112429484227493,0,0,0,0.0213854382756919,0,0.0142877349796614,0.00554138193199173,0,0.00591784609339308,0,0,0
"FAM107B",0.195292272590319,0.267596367921879,0.121602839666872,0.101994123844725,0.0921836735191817,0.00529979017967431,0.0374636730963565,0.0265471604180903,0.0519163419605988,0.401383162434239,0.0788955857639893,0.0824024834563488,0
"CDNF",0.0111151816991935,0.0190258088543693,0.00845810562059167,0.0122120699214275,0.042859165237609,0.00377133206842856,0.00267371529317021,0.0198729432790164,0.0156912498349773,0.00982967145306135,0,0,0
"HSPA14",0.0713723057443709,0.0919292386735115,0.102147637579538,0.0288052721646945,0.131779281624623,0.0360495647078177,0.108565880458123,0.0863940156919316,0.109361173592464,0.110599402257946,0.196054054181679,0.0679662390200608,0.206961365930556
"RP11-398C13.8",0.00073065778701191,0.00334056073795935,0,0,0,0,0,0,0,0,0,0,0
"RP11-398C13.6",0.114011010125014,0.23383665505776,0.185019667885559,0.0243296284064078,0.0511395196181209,0.131679004816584,0.203832915736003,0.167101738577245,0.101133888369814,0.135170987078018,0.213708323240587,0.0109092892598047,0.0762145088156774
"SUV39H2",0.135430966511655,0.160462363584727,0.122791229984657,0.110032783766572,0.0600102179849897,0.134711674328795,0.0881346731966029,0.106568817167436,0.140297393731083,0.131365283972271,0.0635976496547997,0.027951924383892,0.212981758992284
"DCLRE1C",0.133971559195086,0.539925053120832,0.429399351501545,0.115813861648771,0.227098098068302,0.458490391039773,0.602889024302376,0.433596419512757,0.616282536062837,0.41882779977251,0.269227794877255,0.0780273067983644,0
"MEIG1",0.0151183034953028,0.0140264628895462,0.00246462158939503,0.0334440141883962,0.00584993740566976,0.0218125299500054,0.00420349806702141,0.0362946690003272,0.0364900543963831,0.00730048504422634,0.0272689096253797,0,0
"OLAH",0.00173831024147049,0.00608972293724386,0.00517369115961044,0.00242424183654743,0,0,0,0.00959254697470253,0.00821568472802797,0,0,0,0
"ACBD7",0.0236270457370166,0.0397430772155335,0.00300681705562852,0.00184105983186705,0.0075631843399587,0.00511676718555803,0,0,0.00480975495260468,0,0,0,0
"C10orf111",0.119241044108655,0.401477384846792,0.0213066856701689,0.0723814388552078,0.0342792903517083,0.111898026343701,0.0169849469715763,0.0581798825692374,0.00546487506202633,0.0132199975995821,0.486923850357972,0,0.0502053398399454
"RPP38",0.351852485410687,0.671739736737547,0.270243128552072,0.197851246772405,0.287688117956277,0.228884227377636,0.265651843870235,0.224077943283772,0.185086088023904,0.242931847730526,0.231277507984643,0.0650870658128373,0.00928207770027243
"NMT2",0.158099548679432,0.227466527245593,0.252275863489778,0.147511660460392,0.189724540498022,0.060566308361133,0.214499791337016,0.465203860744727,0.206850547264184,0.31686172333409,0.0546953340493067,0.0306409005228634,0.853271839320754
"FAM171A1",0.0049240081138613,0.00910571200282862,0,0.0356599706503236,0.0650403303107928,0.00660959938557164,0.0582524627077514,0.0493716640188663,0.0312586325255572,0.180587862333138,0,0,0
"ITGA8",0,0,0.00293892732679285,0.00210038892901799,0.250835171361942,0,0.0966775534782526,0.0292316106458756,0,0,0,0,0
"MINDY3",0.138106361596986,0.135277640024088,0.207830365442686,0.178184290899183,0.187646895094034,0.151620455758217,0.415810016856599,0.349162756091604,0.397627714880247,0.440869160116507,0.22755993114662,0.0828033358796436,0.328802455517354
"PTER",0.208029077257597,0.354967561410391,0.00787123409993374,0.204663292875763,0.177003886974603,0.0448544743399048,0.048850291175133,0.0167261589918087,0.00566527300950633,0.0052038558490299,0.382475416486926,0.0871030993073719,0
"C1QL3",0.0129026138350132,0.0131142062906352,0,0,0,0,0,0,0,0,0,0,0
"RSU1",0.91878200722173,0.683974144276442,0.0625247855891603,0.286434171613338,0.178632842561846,0.0462345358261471,0.138826183676441,0.0984560129772416,0.0873539333897659,0.0935218138684037,0.472845395307289,0.414584307129816,0.0791447838861676
"CUBN",0.00737685203295783,0.0349873980690583,0.0111048048527605,0.0176804059282498,0.206223572472005,0.0142669015718409,0.0185132467923625,0.155298166608864,0,0.0396972427976957,0,0,0
"RP11-406H21.2",0.00088781612484349,0.00287363411618838,0.0165026845565155,0.00273365506631027,0,0.00263097382338904,0.038952877136138,0,0,0,0,0,0
"TRDMT1",0.101485880009073,0.212795188505011,0.133159517183382,0.155290001556223,0.185973226429032,0.0567899864557121,0.143201217203962,0.252715771304544,0.0785532679428756,0.154726084868352,0.0931524043263616,0,0
"VIM-AS1",0.00251948805467927,0.00306627455877097,0.00958689212872718,0,0.0620859839111027,0.00709451754081036,0.00900499185642177,0.0530879066742407,0.00844540384232093,0.0298932485279457,0,0,0
"VIM",0.60301193991429,0.62147780225503,0.638214433237317,35.742852605218,36.3493976357972,1.45265449111355,1.25487553732285,1.1495745014138,0.867740300185423,0.661777391802066,0.928104210244135,5.10680740883064,1.3261922881817
"RP11-124N14.3",0,0,0.00482089878908664,0,0.00574745675038795,0,0,0,0.00925679078171747,0,0,0,0
"ST8SIA6-AS1",0.000861593924914302,0.0019687469204496,0,0,0,0,0,0,0,0.0267760557798794,0,0,0
"HACD1",0.0106299102867167,0.010121891727056,0.0384837534946687,0.0267468933876451,0.0281485104947223,0.107509040411171,0,0.014343924947932,0.00963502524376614,0.00882416267520375,0,0,0.0456189811456751
